feature,mean_abs_shap
Gold_x_lag3,0.08493532362553496
Gold_y_lag1,0.04023656875834056
Gold_x_lag15,0.039125575080787164
Gold_x_lag4,0.03652926007016737
avg_dcc_avg22_lag20,0.03489128078339437
Gold_x_lag16,0.033668918414277584
avg_dcc_avg5_lag20,0.03081746896295395
Wheat_y_lag1,0.026504459170454533
Gold_y_lag2,0.026183577012210354
Gold_x_lag17,0.02605247245886518
Wheat_y_lag7,0.025628521470092452
Wheat_y_lag15,0.02332014784899079
Wheat_y_lag16,0.02267189911294871
S&P_500_x_lag11,0.017939759124347282
avg_dcc_lag2,0.017893963162969057
avg_dcc_avg5_lag19,0.016315940847970906
Crude_Oil_x_lag14,0.01624846578742127
Gold_x_lag6,0.016198770468121067
Gold_x_lag7,0.015577313794839842
avg_dcc_avg22_lag9,0.014506742350022937
Gold_x_lag5,0.013878532295790752
avg_dcc_z20_lag20,0.013587203571761085
PBW_x_lag6,0.012523238187809996
S&P_500_x_lag8,0.012430845454556545
Total_Spillover_avg5_lag6,0.01234472393300602
Gold_x_lag1,0.011542996874857148
Total_Spillover_z20_lag3,0.010603314780474994
Natural_Gas_x_lag2,0.009601704001398573
avg_dcc_z20_lag8,0.009321740404903417
Natural_Gas_y_lag20,0.008786230991056257
Wheat_x_lag16,0.008591500096322176
avg_dcc_avg22_lag16,0.008156790924455488
Total_Spillover_z20_lag4,0.008015457369198422
Crude_Oil_x_lag11,0.007839298662593443
avg_dcc_avg22_lag8,0.0077819795981564
avg_dcc_avg22_lag13,0.007166989996744997
Gold_x_lag19,0.007161372328914976
Total_Spillover_avg5_lag5,0.0070749259485870415
Crude_Oil_x_lag10,0.0069753256990982065
Gold_x_lag12,0.00688194398955808
PBW_x_lag17,0.00688060527983533
Total_Spillover_avg5_lag3,0.00684976227524025
Crude_Oil_x_lag12,0.0068216015101483
Crude_Oil_x_lag4,0.006777582934120982
S&P_500_x_lag12,0.006512991167475624
IEF_y_lag18,0.006477255102471651
Crude_Oil_y_lag13,0.006425355349936848
Total_Spillover_avg5_lag18,0.0064175885750525725
IEF_y_lag6,0.006124444777254631
avg_dcc_avg5_lag14,0.006049860420267533
Wheat_y_lag19,0.005806631992552002
PBW_x_lag15,0.005741070571547683
avg_dcc_avg22_lag18,0.005562796022642415
PBW_x_lag13,0.005332521756911424
PBW_x_lag12,0.005179388127021903
avg_dcc_avg22_lag17,0.005175062303434616
Total_Spillover_avg22_lag19,0.005165049404647808
Crude_Oil_y_lag4,0.0051487813990730305
Total_Spillover_z20_lag13,0.005113453614117959
Gold_x_lag11,0.0050547356813898025
Wheat_x_lag15,0.004973345139491015
IEF_y_lag7,0.004823315975858722
avg_dcc_lag16,0.004771458867798256
avg_dcc_avg5_lag15,0.004688623765511085
IEF_x_lag2,0.004687547665916344
IEF_y_lag15,0.004681780887144997
PBW_x_lag20,0.004679706847756474
S&P_500_x_lag1,0.004566492915647045
IEF_y_lag14,0.004557485881874491
Total_Spillover_avg5_lag20,0.004554689594536915
Wheat_y_lag8,0.00446558043874582
Natural_Gas_y_lag12,0.0043241168956766884
avg_dcc_avg22_lag10,0.0043003804800214864
avg_dcc_avg5_lag1,0.004183595252325767
PBW_y_lag4,0.004156984674546964
Total_Spillover_z20_lag14,0.004126561993538413
Wheat_y_lag18,0.004078984441569558
Natural_Gas_y_lag1,0.004050999145116849
Total_Spillover_z20_lag20,0.004033527910907607
Crude_Oil_x_lag5,0.004023714877362274
Natural_Gas_x_lag13,0.00394631825506426
PBW_y_lag7,0.003941272057112609
PBW_x_lag11,0.0038987032457875027
Crude_Oil_y_lag6,0.0038464872628517655
avg_dcc_z20_lag7,0.0037825020491550196
Total_Spillover_avg5_lag19,0.003745367608344837
avg_dcc_z20_lag11,0.00366944141415944
Gold_y_lag19,0.003584819641825614
Total_Spillover_z20_lag7,0.00351867042298049
avg_dcc_avg22_lag14,0.003474958926458281
Total_Spillover_avg5_lag7,0.0034573131623293267
