feature,mean_abs_shap
Gold_x_lag3,0.11881393664996784
Gold_x_lag4,0.05675375089203519
Gold_x_lag15,0.04669764432405433
Gold_x_lag16,0.039377730958496754
Gold_y_lag1,0.02967592390148064
Gold_x_lag17,0.028988928152993827
avg_dcc_avg22_lag16,0.02588397366352586
avg_dcc_avg22_lag9,0.02380550406340195
avg_dcc_avg5_lag19,0.023308230068792464
avg_dcc_avg22_lag13,0.02276339789834375
Gold_x_lag7,0.02243490755824664
Gold_x_lag6,0.020846102184982947
Gold_x_lag5,0.019333578740079096
avg_dcc_avg5_lag20,0.018803817725569768
Gold_x_lag1,0.01845189888774214
Gold_y_lag2,0.01810286644145044
Wheat_y_lag19,0.01545497673549013
Crude_Oil_x_lag14,0.015379634378405116
Crude_Oil_y_lag13,0.015371367725115447
Wheat_x_lag16,0.014760027124217619
Wheat_y_lag1,0.014655068741621832
PBW_x_lag20,0.01290901979487072
Total_Spillover_avg5_lag6,0.012898847081727791
avg_dcc_z20_lag20,0.012827658063747503
Crude_Oil_y_lag4,0.01265611422280101
avg_dcc_avg22_lag8,0.01257968690433326
Total_Spillover_z20_lag14,0.011543778516720046
avg_dcc_avg22_lag20,0.01151910853288954
S&P_500_x_lag11,0.011472751170426435
Gold_x_lag12,0.011440034988397706
avg_dcc_avg22_lag17,0.011418649874145181
Total_Spillover_z20_lag3,0.010872017615647211
S&P_500_x_lag8,0.010865831961794062
Gold_x_lag19,0.010860841822603518
Wheat_y_lag18,0.01079415766709082
avg_dcc_avg22_lag10,0.01068660064740738
Wheat_y_lag7,0.009795054761879128
Wheat_x_lag15,0.009440956939034328
PBW_x_lag11,0.009170994982143185
Total_Spillover_z20_lag20,0.00825385301261025
Wheat_y_lag16,0.008131914453173964
avg_dcc_avg22_lag15,0.007877733574120862
avg_dcc_lag2,0.007633808810619965
Natural_Gas_x_lag2,0.007502359446877779
PBW_x_lag15,0.007474722958917076
avg_dcc_z20_lag8,0.007357940809313583
Crude_Oil_x_lag12,0.006984034332066455
avg_dcc_avg22_lag18,0.006732572112303029
avg_dcc_avg5_lag15,0.006641483435556855
avg_dcc_avg22_lag11,0.006570018886097255
Wheat_y_lag8,0.006462259062033798
Wheat_y_lag15,0.006227124924127863
avg_dcc_avg22_lag5,0.006211304470415022
Total_Spillover_avg5_lag5,0.006179687384854703
Crude_Oil_x_lag10,0.005951878816061366
PBW_x_lag17,0.00588769469601973
Total_Spillover_avg5_lag18,0.005833295418938009
Crude_Oil_x_lag11,0.005687577340289787
Wheat_x_lag1,0.005507811109091309
Crude_Oil_x_lag4,0.005339369904002092
IEF_y_lag18,0.0053078884532353505
Natural_Gas_y_lag16,0.0052200252994251
IEF_y_lag6,0.0052171447430784685
Natural_Gas_x_lag12,0.005215412948214928
