feature,mean_abs_shap
Gold_x_lag3,0.1132421396738123
Gold_x_lag4,0.05119647678679414
S&P_500_x_lag11,0.038135613172697924
avg_dcc_avg5_lag19,0.0331578431047578
Wheat_x_lag16,0.031354387831400786
Gold_y_lag1,0.027328417946469438
avg_dcc_avg22_lag20,0.02629578348910723
Gold_x_lag6,0.020612076733968265
Gold_x_lag5,0.020402381693632617
Crude_Oil_x_lag14,0.019744060448234704
Gold_x_lag15,0.01918599205403953
Wheat_x_lag15,0.01904541120891352
avg_dcc_avg5_lag20,0.01806627097599409
Total_Spillover_avg5_lag6,0.016658771743867113
S&P_500_x_lag12,0.01562724695463762
Gold_x_lag16,0.014564834890661515
avg_dcc_avg22_lag17,0.013920783756532254
IEF_y_lag6,0.013879379205959356
avg_dcc_z20_lag20,0.013837803332693178
Wheat_y_lag1,0.01310192200158542
S&P_500_x_lag8,0.01274942382975503
PBW_x_lag20,0.012650170685131044
Gold_y_lag2,0.012587645806358794
IEF_y_lag14,0.012058689978585202
PBW_x_lag11,0.011872637049366088
Total_Spillover_z20_lag7,0.010969650491814111
IEF_x_lag7,0.010770112875233617
Gold_x_lag17,0.010639104688960484
Gold_x_lag1,0.010587153220561423
Total_Spillover_z20_lag20,0.009321563683328917
Gold_x_lag7,0.009197540756169745
Total_Spillover_z20_lag3,0.00910727600024895
Total_Spillover_avg5_lag5,0.008324446983793423
PBW_x_lag19,0.008211611176826738
Wheat_x_lag1,0.008167547956073593
Crude_Oil_x_lag11,0.007802403199490642
Natural_Gas_y_lag10,0.007747284071541876
Crude_Oil_y_lag13,0.007420726442062544
Total_Spillover_z20_lag11,0.00714777850154555
IEF_y_lag5,0.006703932000583896
avg_dcc_lag2,0.006690872163782339
Wheat_y_lag7,0.006687055663773116
Natural_Gas_y_lag20,0.006603586237044719
Crude_Oil_x_lag10,0.00659546611538867
S&P_500_y_lag4,0.006592674695407457
avg_dcc_avg22_lag16,0.006515383497555739
Natural_Gas_x_lag2,0.0063007444678336265
avg_dcc_avg5_lag15,0.006118500663686251
Total_Spillover_avg5_lag2,0.006064986432584546
Crude_Oil_x_lag12,0.005960187154411143
PBW_x_lag15,0.005804262306130883
Gold_x_lag19,0.005650486012022672
Total_Spillover_avg5_lag18,0.005607508952539318
Wheat_y_lag19,0.0055649499661887735
Natural_Gas_y_lag8,0.00555914030099855
IEF_y_lag18,0.005373027675137898
Total_Spillover_avg5_lag20,0.005360948999986555
Gold_x_lag12,0.005345025014622471
PBW_x_lag6,0.005271784728379323
avg_dcc_z20_lag8,0.005249013968417178
PBW_x_lag17,0.005152235189461387
Crude_Oil_y_lag4,0.00494882955543104
Total_Spillover_z20_lag14,0.004909177390978943
Total_Spillover_avg5_lag7,0.004814794937874416
IEF_y_lag2,0.004791408201483728
Natural_Gas_x_lag9,0.004770565705863228
S&P_500_x_lag20,0.004680223281907326
S&P_500_x_lag5,0.004522714806894487
IEF_y_lag7,0.00450256350903339
S&P_500_y_lag5,0.00443798228803793
avg_dcc_avg22_lag9,0.0044288397602083905
Gold_x_lag11,0.004426041545444118
Wheat_y_lag16,0.004320501518563782
avg_dcc_avg22_lag13,0.0042568490324228015
Total_Spillover_z20_lag8,0.004172312829722409
Wheat_y_lag15,0.004168467138604824
Total_Spillover_avg5_lag19,0.004158205002655826
Total_Spillover_z20_lag2,0.004141158118011521
Wheat_y_lag18,0.0038855782945568353
avg_dcc_lag1,0.00387922827410648
Total_Spillover_z20_lag6,0.003757691489894436
Crude_Oil_x_lag4,0.003728152765317055
Total_Spillover_avg5_lag3,0.0037126329468348666
IEF_y_lag4,0.0036846646892680986
IEF_x_lag9,0.003674735594891096
avg_dcc_avg22_lag12,0.003552545720478533
avg_dcc_avg22_lag18,0.0035484244866022386
PBW_x_lag12,0.0035377556648955033
Gold_y_lag17,0.003514509214894228
Natural_Gas_x_lag12,0.0034985167566483153
Total_Spillover_avg22_lag19,0.0034538782647344055
avg_dcc_z20_lag3,0.0034519850007803084
Natural_Gas_y_lag1,0.0034466223995822842
PBW_y_lag7,0.003438514550510056
Natural_Gas_x_lag13,0.0033444931056775596
avg_dcc_z20_lag4,0.0032638933658293546
Gold_y_lag14,0.0032325270234766865
avg_dcc_z20_lag1,0.0032293438840752036
Wheat_x_lag19,0.0032248716750194126
Total_Spillover_z20_lag13,0.0031950904303396023
avg_dcc_avg5_lag3,0.0031662569451757485
Crude_Oil_x_lag15,0.0030728596994087985
avg_dcc_avg22_lag8,0.0030113228929677417
avg_dcc_avg5_lag9,0.0029853343327742327
Total_Spillover_z20_lag10,0.002904376489265049
IEF_y_lag15,0.0028866277995883306
IEF_x_lag18,0.002861120139521604
avg_dcc_z20_lag11,0.0028067161038563583
Gold_y_lag19,0.0026628890918153248
Natural_Gas_y_lag12,0.002655064592806266
Gold_x_lag10,0.0026543159007515445
avg_dcc_avg5_lag1,0.0026229840250805267
S&P_500_x_lag16,0.0026184007624368774
S&P_500_y_lag10,0.0025775574672249647
PBW_y_lag4,0.0025544569877231356
Wheat_y_lag12,0.0025520144250495112
Crude_Oil_y_lag6,0.002538669370414614
avg_dcc_avg5_lag14,0.002506175218064846
Gold_y_lag15,0.0025045175194904185
avg_dcc_avg22_lag11,0.002494620578625071
avg_dcc_avg22_lag5,0.0024841706776693954
IEF_x_lag6,0.0024623004340326156
Natural_Gas_y_lag16,0.0024578743521129266
Total_Spillover_z20_lag4,0.0024513570215097995
Gold_y_lag6,0.0023997768293399493
avg_dcc_avg5_lag13,0.0023919723011605874
S&P_500_x_lag6,0.002338955659233609
Crude_Oil_y_lag1,0.002319822394553288
IEF_x_lag2,0.002302577210802203
Natural_Gas_y_lag18,0.0022974390811514407
avg_dcc_z20_lag9,0.002279398395711024
avg_dcc_lag16,0.0022752173556814643
avg_dcc_lag15,0.002197162132405874
avg_dcc_avg22_lag10,0.0020996387639274985
Crude_Oil_y_lag15,0.002094914952313799
PBW_x_lag7,0.0020804724927805224
Total_Spillover_chg1_lag14,0.002054196507940572
avg_dcc_avg22_lag15,0.002015324115351145
Gold_y_lag4,0.001998018002775284
Total_Spillover_z20_lag12,0.001992121345590693
Wheat_y_lag8,0.0019515532092524376
S&P_500_x_lag1,0.001937267429568491
S&P_500_x_lag19,0.0019286863229069718
Natural_Gas_x_lag19,0.001905824830813878
Wheat_y_lag9,0.0018772753646033456
Crude_Oil_x_lag9,0.0018691526387804613
avg_dcc_avg22_lag14,0.0017797728481422153
IEF_y_lag16,0.0017782904655460677
avg_dcc_avg5_lag6,0.0017780711658860141
S&P_500_y_lag13,0.0017438371735262438
avg_dcc_avg5_lag2,0.0017265069811695465
Natural_Gas_y_lag14,0.0017217312564211842
PBW_y_lag1,0.0017017973284744758
avg_dcc_chg1_lag17,0.0016959602358971946
Crude_Oil_y_lag10,0.0016944630245821627
Wheat_x_lag13,0.001651678410889062
Gold_x_lag9,0.001650669206381177
PBW_x_lag13,0.0016486828617644164
avg_dcc_lag20,0.0016475660374047087
avg_dcc_chg1_lag15,0.001639936251867392
Crude_Oil_x_lag5,0.0016322536383850835
S&P_500_y_lag20,0.0016053031016416237
Wheat_x_lag12,0.0015733327894196475
Wheat_x_lag6,0.0015612300662285936
Crude_Oil_x_lag6,0.0015535179266036392
Total_Spillover_z20_lag19,0.0015498513694782328
Gold_y_lag18,0.0015493732735862664
Crude_Oil_y_lag16,0.001515986353193097
Wheat_x_lag18,0.0014976403694860042
PBW_y_lag10,0.0014781315253052884
Wheat_y_lag14,0.0014751324902960402
Crude_Oil_y_lag5,0.0014734862347471395
Total_Spillover_avg22_lag20,0.0014668997005169704
IEF_y_lag1,0.0014522374456052854
avg_dcc_z20_lag2,0.001436036137048074
S&P_500_x_lag15,0.0014030836376360462
avg_dcc_z20_lag7,0.001390564556778588
avg_dcc_avg5_lag7,0.00138319992649763
Total_Spillover_chg1_lag9,0.001382811243250729
Total_Spillover_avg22_lag4,0.0013602419893229297
S&P_500_y_lag3,0.0013547651851488751
Gold_y_lag3,0.0013400108821340427
PBW_y_lag15,0.0013311504528183817
S&P_500_x_lag9,0.0013273820162930255
avg_dcc_z20_lag14,0.0013251042947081436
Natural_Gas_x_lag20,0.001291001863888651
Wheat_x_lag5,0.0012849082487265046
PBW_x_lag16,0.0012817209118658498
Crude_Oil_x_lag2,0.0012727249261866775
Crude_Oil_y_lag17,0.0012674929746575453
Natural_Gas_x_lag4,0.0012669303817632077
Gold_y_lag16,0.0012578061231746543
Crude_Oil_x_lag17,0.0012563121134647433
Total_Spillover_avg22_lag11,0.0012482871160549509
Wheat_x_lag14,0.0012462125569197475
Total_Spillover_avg5_lag8,0.0012274840785647368
Total_Spillover_z20_lag5,0.0012201512457083654
Wheat_x_lag7,0.0011796782420627466
Wheat_y_lag20,0.001153532175663572
avg_dcc_lag19,0.0011470077822293393
Total_Spillover_avg5_lag11,0.0011259892524272685
Crude_Oil_y_lag12,0.0011160270311687177
Crude_Oil_x_lag8,0.0011128352103187628
Crude_Oil_x_lag7,0.001110966040861744
PBW_x_lag2,0.001088997316194391
S&P_500_y_lag18,0.001083533232243671
Gold_x_lag2,0.0010812623194524894
Crude_Oil_y_lag7,0.0010558250070120852
PBW_y_lag5,0.0010485566431112407
avg_dcc_z20_lag15,0.0010214398726089663
S&P_500_y_lag17,0.0010201825625970064
IEF_y_lag13,0.0010051703241744485
avg_dcc_avg22_lag6,0.0009582934566009869
