feature,mean_abs_shap
Gold_x_lag3,0.09932937124759152
S&P_500_x_lag11,0.08162133545354769
Gold_x_lag15,0.07126450036975053
Gold_x_lag16,0.06163348821470534
Gold_x_lag4,0.051891084706744736
Gold_x_lag17,0.049464532922471945
S&P_500_x_lag12,0.043538320423216204
Crude_Oil_x_lag14,0.03754171598514111
Gold_x_lag12,0.028095675258527176
Gold_y_lag1,0.02767934716594839
Total_Spillover_avg5_lag6,0.02419739069462105
avg_dcc_avg22_lag20,0.022778241079758677
avg_dcc_avg5_lag20,0.020959147626875764
Gold_x_lag19,0.020945716278778753
IEF_y_lag14,0.019585921905686345
Gold_y_lag2,0.019335649498938196
avg_dcc_avg5_lag19,0.018910432181434927
Gold_x_lag7,0.01837687060211804
Gold_x_lag6,0.0171616803100465
S&P_500_x_lag8,0.017077259471072952
Wheat_x_lag16,0.014652471173782136
avg_dcc_z20_lag20,0.014051025614626192
Wheat_y_lag1,0.013602938495372738
Gold_x_lag5,0.011773779927260739
Total_Spillover_z20_lag3,0.011350425479709846
S&P_500_y_lag4,0.009292057855503407
Natural_Gas_y_lag20,0.00923158479493949
IEF_x_lag7,0.009219928817768166
Wheat_y_lag16,0.008846193817840839
Wheat_x_lag15,0.00884223260988469
Crude_Oil_y_lag4,0.008667310082248636
avg_dcc_avg22_lag13,0.008492710810609122
Gold_x_lag1,0.008273300662475933
avg_dcc_avg22_lag17,0.008095623768252944
Total_Spillover_avg5_lag7,0.008027239685069408
Total_Spillover_z20_lag14,0.00769083310683451
avg_dcc_avg22_lag9,0.007494134328834876
PBW_x_lag20,0.007136167979449249
S&P_500_x_lag20,0.007082030398308171
Total_Spillover_z20_lag20,0.007068377268423941
Wheat_y_lag15,0.006758442293393336
avg_dcc_lag2,0.006619662903681001
Crude_Oil_y_lag13,0.006587900756558958
Total_Spillover_avg5_lag20,0.0065181789430179046
IEF_y_lag18,0.0064577263997878664
Total_Spillover_avg5_lag5,0.006449834920270316
PBW_x_lag11,0.006446196271257573
avg_dcc_avg22_lag16,0.006199527381137727
Wheat_y_lag19,0.006145737164480645
Natural_Gas_y_lag1,0.005962101828943148
PBW_x_lag6,0.005890991045100873
Gold_x_lag9,0.005789050639077155
Wheat_y_lag7,0.0056384587021129804
avg_dcc_z20_lag8,0.005580405157073735
Total_Spillover_avg5_lag18,0.005574086265767427
Wheat_x_lag1,0.00550067679344853
IEF_x_lag2,0.005351155278391571
IEF_y_lag6,0.00524635533473519
Crude_Oil_x_lag11,0.005079161302307802
Total_Spillover_z20_lag13,0.005042718550905201
Gold_x_lag11,0.004959354831338031
avg_dcc_avg22_lag8,0.004943941699538146
Crude_Oil_x_lag15,0.0049378213467196905
S&P_500_x_lag5,0.004932634658216852
IEF_x_lag9,0.004877194328911105
PBW_y_lag7,0.004874490774631065
Natural_Gas_x_lag2,0.004532255132810678
Wheat_y_lag14,0.004527360606850372
Wheat_y_lag12,0.004477632998686448
Crude_Oil_x_lag10,0.0043428600540194595
PBW_x_lag19,0.004310994471451627
PBW_x_lag17,0.0043010233595567795
Total_Spillover_avg5_lag3,0.004240210534523974
avg_dcc_avg5_lag7,0.004201900814031788
avg_dcc_z20_lag3,0.00418053883305342
Natural_Gas_x_lag12,0.004151684103472311
Crude_Oil_y_lag7,0.004109219939046388
Crude_Oil_x_lag4,0.004073246382413449
Total_Spillover_z20_lag7,0.003995920032743905
IEF_y_lag5,0.003961670364411878
Gold_y_lag17,0.003941913351214363
