feature,mean_abs_shap
Total_Spillover_avg5_lag19,0.002198062714720569
S&P_500_y_lag3,0.002183583498969911
Crude_Oil_y_lag6,0.002159199581352663
Crude_Oil_x_lag10,0.0021590602154160417
avg_dcc_z20_lag9,0.0021393241241728527
avg_dcc_z20_lag11,0.002131317662409173
PBW_y_lag4,0.002106619899777812
Crude_Oil_x_lag2,0.0021063500901902484
Wheat_y_lag9,0.002078940705032566
Crude_Oil_x_lag6,0.002011548564356085
Total_Spillover_avg5_lag3,0.001999893839010636
avg_dcc_z20_lag4,0.001937397192503886
PBW_x_lag16,0.0019305061201063322
avg_dcc_z20_lag3,0.0018781352146974189
Wheat_y_lag6,0.0018661576015311764
Total_Spillover_z20_lag19,0.0018658238897373044
Natural_Gas_x_lag3,0.0018644558920244603
