Date,P(High),P(Med),P(Low)
2018-06-05,0.333333,0.333333,0.333461
2018-06-12,0.333333,0.333333,0.333461
2018-06-19,0.333333,0.333333,0.333333
2018-06-26,0.333333,0.333333,0.333345
2018-07-03,0.333333,0.333333,0.333345
2018-07-11,0.333333,0.333333,0.333333
2018-07-18,0.333333,0.333333,0.333334
2018-07-25,0.333333,0.333333,0.333334
2018-08-01,0.333333,0.333333,0.333333
2018-08-08,0.333333,0.333333,0.333333
2018-08-15,0.333333,0.333333,0.333333
2018-08-22,0.333333,0.333333,0.333333
2018-08-29,0.333333,0.333333,0.333333
2018-09-06,0.333333,0.333333,0.333333
