Asset,fold,train_end,val_start,val_end,test_start,test_end,Base_RMSE,Base_MAE,Base_R2,Base_DirChange,XGB_RMSE,XGB_MAE,XGB_R2,XGB_DirChange,LGB_RMSE,LGB_MAE,LGB_R2,LGB_DirChange
Natural_Gas,1,2018-04-23,2018-04-30,2019-07-02,2019-07-10,2020-09-11,2.222066303753836,1.6039377357999025,0.1582329809731282,0.5423728813559322,1.822160948771423,1.5296363001831377,0.43395449184101453,0.5084745762711864,1.9234994063388182,1.4626149617095723,0.369243126555295,0.5254237288135594
Natural_Gas,2,2019-07-02,2019-07-10,2020-09-11,2020-09-18,2021-11-18,1.7642459703444553,1.4410146732904656,0.3313048794663084,0.576271186440678,2.3631696939749016,1.868084511171889,-0.19977470888080529,0.576271186440678,2.718996142285044,2.070159617470915,-0.5882800054608961,0.5423728813559322
Natural_Gas,3,2020-09-11,2020-09-18,2021-11-18,2021-11-26,2023-01-31,1.4694658280019122,1.1301633557176984,-1.2217480751593932,0.5423728813559322,2.065148368542967,1.7843167467072845,-3.3881185038930877,0.5254237288135594,1.4759888082504147,1.1320349386443536,-1.2415165986104348,0.5423728813559322
Natural_Gas,4,2021-11-18,2021-11-26,2023-01-31,2023-02-07,2024-04-11,1.773668034405351,1.5060588004478757,0.02537159758087204,0.5932203389830508,1.665544539365294,1.3111867566853646,0.14057716854320645,0.6271186440677966,1.7767131685274462,1.5029373814085207,0.022022129862522166,0.5932203389830508
Natural_Gas,5,2023-01-31,2023-02-07,2024-04-11,2024-04-18,2025-06-24,1.427064847934774,1.2374909626360668,-0.9545275664619179,0.5084745762711864,1.4806185509239207,1.2653392797595764,-1.1039758755065634,0.5423728813559322,1.5131433802967922,1.2815881236109508,-1.1974274604544828,0.5254237288135594
